s,T,q_true,q_noisy
-9.090909090909092072e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.499999999999999944e-01
-9.459459459459459651e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.539999999999999980e-01
-9.950859950859951653e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000033e-01
-1.019656019656019765e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.620000000000000051e-01
-1.056511056511056523e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.660000000000000087e-01
-1.093366093366093423e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.710000000000000131e-01
-1.142506142506142623e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.769999999999999907e-01
-1.167076167076167224e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.789999999999999925e-01
-1.203931203931203981e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.819999999999999951e-01
-1.228501228501228582e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.869999999999999996e-01
-1.302211302211302382e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.940000000000000058e-01
-1.326781326781326982e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.970000000000000084e-01
-1.400491400491400498e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.049999999999999878e-01
-1.511056511056511056e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.159999999999999976e-01
-1.584766584766584856e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.230000000000000038e-01
-1.670761670761670814e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.310000000000000109e-01
-1.781326781326781372e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.409999999999999920e-01
-1.879606879606879772e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.489999999999999991e-01
-1.977886977886977888e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.580000000000000071e-01
-2.063882063882064131e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.660000000000000142e-01
-2.174447174447174689e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.750000000000000222e-01
-2.297297297297297405e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.859999999999999765e-01
-2.395577395577395805e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.939999999999999836e-01
-2.518427518427518521e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.049999999999999933e-01
-2.604422604422604763e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.109999999999999987e-01
-2.665847665847666121e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.170000000000000040e-01
-2.837837837837838038e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.290000000000000147e-01
-2.911547911547911553e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.330000000000000182e-01
-3.009828009828009954e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.420000000000000262e-01
-3.132678132678132670e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.509999999999999787e-01
-3.304668304668305154e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.619999999999999885e-01
-3.402948402948402986e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.689999999999999947e-01
-3.476658476658477070e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.760000000000000009e-01
-3.673218673218673302e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.880000000000000115e-01
-3.722358722358722503e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.920000000000000151e-01
-3.931203931203931461e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.050000000000000266e-01
-3.992628992628992819e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.089999999999999747e-01
-4.115479115479115535e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.169999999999999818e-01
-4.287469287469288020e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.259999999999999898e-01
-4.484029484029484252e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.390000000000000013e-01
-4.533169533169533452e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.460000000000000075e-01
-4.606879606879606968e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.510000000000000120e-01
-4.742014742014742410e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.610000000000000209e-01
-4.852579852579852968e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.689999999999999725e-01
-4.914004914004914326e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.759999999999999787e-01
-2.713178294573643257e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.989999999999999547e-01
-3.294573643410852810e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.339999999999999858e-01
-4.069767441860465169e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.800000000000000266e-01
-4.844961240310077528e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.509999999999999787e-01
-5.620155038759689887e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.770000000000000018e-01
-6.007751937984495498e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000222e-01
-6.395348837209302246e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.519999999999999574e-01
-7.945736434108526964e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000999999999999890e+00
-8.720930232558139323e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.042999999999999927e+00
-9.883720930232558430e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.062000000000000055e+00
-1.065891472868217079e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.084999999999999964e+00
-1.182170542635658876e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.173000000000000043e+00
-1.298449612403100673e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.185999999999999943e+00
-1.414728682170542697e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.217999999999999972e+00
-1.569767441860465169e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.250999999999999890e+00
-1.686046511627906966e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000044e+00
-1.841085271317829438e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.332000000000000073e+00
-1.996124031007751910e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.377999999999999892e+00
-2.151162790697674154e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.407000000000000028e+00
-2.306201550387596853e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.461999999999999966e+00
-2.461240310077519098e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.485000000000000098e+00
-2.616279069767441797e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.546999999999999931e+00
-2.771317829457364041e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.562999999999999945e+00
-3.003875968992248090e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.618000000000000105e+00
-3.158914728682170335e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.643999999999999906e+00
-3.391472868217054383e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.699000000000000066e+00
-3.546511627906976628e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.715000000000000080e+00
-3.934108527131782921e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.786999999999999922e+00
-4.166666666666666970e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.828999999999999959e+00
-4.321705426356588760e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.854999999999999982e+00
-4.631782945736434158e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.919999999999999929e+00
-2.288732394366197411e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.979999999999999760e-01
-2.992957746478873560e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.560000000000000275e-01
-3.697183098591549424e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.820000000000000506e-01
-4.401408450704225856e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.279999999999999805e-01
-5.105633802816901721e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.730000000000000204e-01
-5.809859154929578153e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.960000000000000409e-01
-6.514084507042254018e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.279999999999999583e-01
-7.218309859154929882e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.739999999999999991e-01
-8.274647887323944815e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.970000000000000195e-01
-9.330985915492958611e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.320000000000000506e-01
-1.038732394366197241e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.969999999999999973e-01
-1.109154929577464827e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.006999999999999895e+00
-1.250000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.036000000000000032e+00
-1.355633802816901607e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.066000000000000059e+00
-1.496478873239436780e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.092000000000000082e+00
-1.602112676056338159e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.163000000000000034e+00
-1.742957746478873332e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.183000000000000052e+00
-1.883802816901408505e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.078999999999999959e+00
-2.024647887323943905e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.221999999999999975e+00
-2.165492957746479078e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.286999999999999922e+00
-2.306338028169014251e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.302999999999999936e+00
-2.447183098591549424e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.322000000000000064e+00
-2.588028169014084597e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.364999999999999991e+00
-2.799295774647887356e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.370999999999999996e+00
-2.940140845070422984e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.397000000000000020e+00
-3.151408450704225743e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.451999999999999957e+00
-3.292253521126760916e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.459000000000000075e+00
-3.503521126760563675e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.485000000000000098e+00
-3.714788732394366434e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.552999999999999936e+00
-3.855633802816901607e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.578999999999999959e+00
-3.996478873239436780e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.588999999999999968e+00
-4.348591549295774712e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.612000000000000099e+00
-2.181208053691275381e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.879999999999999671e-01
-2.852348993288590577e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.340000000000000080e-01
-3.691275167785234999e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.989999999999999547e-01
-3.859060402684563655e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.119999999999999662e-01
-4.865771812080537302e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.800000000000000266e-01
-5.536912751677853066e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.960000000000000409e-01
-6.208053691275167694e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.319999999999999618e-01
-6.879194630872483458e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.609999999999999876e-01
-7.718120805369127311e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.800000000000000044e-01
-8.892617449664429614e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.290000000000000480e-01
-9.563758389261745378e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.489999999999999547e-01
-1.057046979865771846e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.939999999999999947e-01
-1.191275167785234999e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.036000000000000032e+00
-1.291946308724832306e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.078999999999999959e+00
-1.392617449664429614e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.094999999999999973e+00
-1.526845637583892767e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.133999999999999897e+00
-1.661073825503355692e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.165999999999999925e+00
-1.795302013422818845e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.185999999999999943e+00
-1.929530201342281998e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.227999999999999980e+00
-2.063758389261744924e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.250999999999999890e+00
-2.197986577181208304e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.276999999999999913e+00
-2.399328859060402920e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.316000000000000059e+00
-2.667785234899328771e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.342000000000000082e+00
-2.802013422818792151e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.374000000000000110e+00
-3.003355704697986766e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.391000000000000014e+00
-3.204697986577181382e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.443000000000000060e+00
-3.338926174496644308e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.471999999999999975e+00
-3.540268456375838923e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.495000000000000107e+00
-3.741610738255033539e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.514000000000000012e+00
-3.875838926174496919e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.540000000000000036e+00
-2.096774193548387188e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.009999999999999787e-01
-2.741935483870967687e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.370000000000000107e-01
-3.387096774193548185e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.820000000000000506e-01
-4.032258064516129252e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.149999999999999689e-01
-4.677419354838709751e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.469999999999999973e-01
-5.322580645161290249e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.090000000000000524e-01
-5.967741935483870748e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.219999999999999529e-01
-6.612903225806451246e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.639999999999999902e-01
-7.580645161290323131e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.930000000000000160e-01
-8.548387096774193878e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.320000000000000506e-01
-9.516129032258064626e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.519999999999999574e-01
-1.016129032258064512e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.749999999999999778e-01
-1.145161290322580726e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.004000000000000004e+00
-1.241935483870967801e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.036000000000000032e+00
-1.370967741935483900e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.056000000000000050e+00
-1.467741935483870975e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.078999999999999959e+00
-1.629032258064516100e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.118000000000000105e+00
-1.725806451612903174e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.163000000000000034e+00
-1.854838709677419274e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.191999999999999948e+00
-1.983870967741935601e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.201999999999999957e+00
-2.177419354838709751e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.250999999999999890e+00
-2.306451612903225850e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.286999999999999922e+00
-2.435483870967741950e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.316000000000000059e+00
-2.629032258064516100e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.338999999999999968e+00
-2.758064516129032199e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.354999999999999982e+00
-2.951612903225806349e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.368000000000000105e+00
-3.080645161290322449e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00
-3.274193548387096598e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.451999999999999957e+00
-3.403225806451613153e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.481999999999999984e+00
-3.596774193548387302e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.497999999999999998e+00
-3.725806451612903402e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.542999999999999927e+00
-4.016129032258064399e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.562999999999999945e+00
-2.372262773722627571e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.109999999999999876e-01
-3.102189781021897375e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000311e-01
-3.649635036496350153e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.209999999999999742e-01
-4.197080291970802364e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.540000000000000036e-01
-5.291970802919707921e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.830000000000000293e-01
-5.656934306569343107e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.249999999999999556e-01
-6.751824817518247528e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.739999999999999991e-01
-7.481751824817517900e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.030000000000000249e-01
-8.211678832116787135e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.320000000000000506e-01
-9.306569343065692692e+02,1.000000000000000000e+00,1.000000000000000000e+00,9.549999999999999600e-01
-1.040145985401459711e+03,1.000000000000000000e+00,1.000000000000000000e+00,9.909999999999999920e-01
-1.113138686131386748e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.010000000000000009e+00
-1.259124087591240823e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.066000000000000059e+00
-1.368613138686131379e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.084999999999999964e+00
-1.514598540145985226e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.114000000000000101e+00
-1.660583941605839300e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.133999999999999897e+00
-1.770072992700729856e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.165999999999999925e+00
-1.879562043795620184e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.205000000000000071e+00
-2.062043795620437777e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.221999999999999975e+00
-2.244525547445255143e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.282999999999999918e+00
-2.390510948905109217e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.302999999999999936e+00
-2.536496350364963291e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.354999999999999982e+00
-2.682481751824817366e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.370999999999999996e+00
-2.828467153284671440e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.423000000000000043e+00
-2.974452554744525514e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.451999999999999957e+00
-3.229927007299269917e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.477999999999999980e+00
-3.412408759124087283e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.508000000000000007e+00
-3.631386861313868394e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.514000000000000012e+00
-3.777372262773722468e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.540000000000000036e+00
-3.996350364963503125e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.568999999999999950e+00
-4.142335766423357200e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.598999999999999977e+00
-4.434306569343065348e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.653999999999999915e+00
